,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
11187,   1.8445,  34.5915,2001,    40.77,141.024833333,34.242, 2013/03/09,2013.0,3.0,9.0,359.0, 13-02, R/V Ryofu Maru,27.5270439052
11188,  19.6736,  34.7420,0,     0.79,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5319376023
11189,  19.6771,  34.7421,10,     0.74,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5311027298
11190,  19.6800,  34.7423,26,     0.71,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5304988935
11191,  19.6774,  34.7424,50,     0.73,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5312500804
11192,  19.6669,  34.7392,76,     0.79,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5315759226
11193,  19.4653,  34.7416,99,     1.40,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.5856071062
11194,  19.3171,  34.7456,124,     1.57,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.6267883687
11195,  19.2054,  34.7482,149,     1.76,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.6573929404
11196,  19.2079,  34.7479,150,     1.80,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.6565272362
11197,  18.7219,  34.7473,201,     1.85,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.779493094
11198,  18.0139,  34.7247,252,     4.45,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,24.9385782435
11199,  16.8772,  34.6751,306,     6.88,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,25.1745776353
11200,  15.1255,  34.5749,405,    10.08,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,25.4970158455
11201,  12.5263,  34.4272,507,    15.15,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,25.9222135741
11202,   9.5920,  34.2221,607,    20.95,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,26.2910132356
11203,   7.4315,  34.1668,703,    27.76,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,26.5784393322
11204,   5.6228,  34.1023,801,    33.05,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,26.7651088646
11205,   4.7848,  34.1779,902,    37.00,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,26.9219247865
11206,   4.2152,  34.2585,1001,    39.06,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.0471191897
11207,   4.2131,  34.2590,1001,    39.11,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.0477343835
11208,   3.3936,  34.3692,1198,    40.96,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.2169665245
11209,   3.3862,  34.3684,1198,    41.03,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.2170378707
11210,   2.7829,  34.4405,1396,    42.29,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.3295384985
11211,   2.3901,  34.4995,1599,    42.46,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.4101024865
11212,   2.3901,  34.4995,1599,    42.42,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.4101024865
11213,   2.1531,  34.5404,1797,    42.04,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.4620685871
11214,   1.9288,  34.5786,1998,    41.16,141.520166667,33.5133333333, 2013/03/09,2013.0,3.0,9.0,360.0, 13-02, R/V Ryofu Maru,27.5102483931
11215,  17.8881,  34.7611,0,     1.41,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.9968970062
11216,  17.8956,  34.7599,9,     1.45,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.9941559101
11217,  17.9001,  34.7609,26,     1.45,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.9938096767
11218,  17.8937,  34.7603,50,     1.49,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.9949228476
11219,  17.8846,  34.7601,74,     1.52,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.9969981385
11220,  17.8854,  34.7598,101,     1.50,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,24.996575932
11221,  17.3679,  34.7405,127,     2.13,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.1073935824
11222,  17.2169,  34.7278,151,     2.60,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.1339278494
11223,  17.1443,  34.7240,201,     2.54,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.148355459
11224,  17.1289,  34.7236,249,     2.49,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.1517169699
11225,  17.1097,  34.7210,300,     2.56,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.1543147528
11226,  15.2442,  34.5808,400,     9.94,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.4753982555
11227,  12.9706,  34.4429,501,    14.37,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,25.84690507
11228,   9.6141,  34.2190,601,    20.47,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,26.2849746611
11229,   7.1271,  34.0849,699,    26.92,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,26.556920341
11230,   5.3024,  34.0555,802,    32.96,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,26.7664222534
11231,   4.6665,  34.1855,905,    37.24,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,26.9410112393
11232,   4.0004,  34.2394,1001,    40.16,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.0542759388
11233,   3.2082,  34.3654,1201,    41.98,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.2314215023
11234,   2.6903,  34.4493,1401,    42.76,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.3446322485
11235,   2.3297,  34.5056,1600,    42.47,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.4199679979
11236,   2.1033,  34.5514,1800,    42.00,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.4748213906
11237,   1.8967,  34.5831,2000,    41.16,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.5163252964
11238,   1.6927,  34.6146,2250,    40.06,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.5569738658
11239,   1.5447,  34.6358,2502,    39.07,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.5848377168
11240,   1.4297,  34.6514,2751,    38.33,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6056114758
11241,   1.3474,  34.6615,3000,    37.74,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6195309473
11242,   1.2825,  34.6691,3250,    37.25,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6301583715
11243,   1.2242,  34.6753,3500,    36.84,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6391602651
11244,   1.1773,  34.6802,3745,    36.44,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6463016108
11245,   1.1409,  34.6839,3997,    36.12,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6517431936
11246,   1.1135,  34.6866,4250,    35.83,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6557604809
11247,   1.0900,  34.6889,4497,    35.60,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6591860255
11248,   1.0632,  34.6916,4997,    35.29,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6631458325
11249,   1.0551,  34.6924,5249,    35.24,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.664328065
11250,   1.0515,  34.6927,5497,    35.13,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6648088269
11251,   1.0486,  34.6930,5720,    35.05,143.007166667,31.9521666667, 2013/03/11,2013.0,3.0,11.0,361.0, 13-02, R/V Ryofu Maru,27.6652426248
11252,  17.9315,  34.7808,0,     1.51,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0011439817
11253,  17.9316,  34.7811,11,     1.47,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0013459625
11254,  17.9323,  34.7810,26,     1.46,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0010989187
11255,  17.9419,  34.7805,49,     1.50,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,24.9983683601
11256,  17.9416,  34.7807,74,     1.47,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,24.9985928932
11257,  17.9292,  34.7815,101,     1.47,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0022360804
11258,  17.9367,  34.7812,126,     1.47,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.000171508
11259,  17.9348,  34.7796,153,     1.54,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,24.9994292813
11260,  17.8904,  34.7754,201,     1.73,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0071314748
11261,  17.8904,  34.7754,201,     1.76,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.0071314748
11262,  17.3056,  34.7252,253,     3.70,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.1107577557
11263,  16.9724,  34.7077,301,     4.70,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.176796634
11264,  15.5343,  34.5959,399,     8.79,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.4225239719
11265,  12.0653,  34.3844,501,    16.17,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,25.9779095813
11266,   9.3384,  34.1942,600,    21.42,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,26.3107374987
11267,   6.7568,  34.0706,701,    21.40,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,26.5959613217
11268,   5.1848,  34.0677,801,    34.47,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,26.7897079727
11269,   4.4131,  34.1636,902,    38.45,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,26.951223387
11270,   3.9361,  34.2441,999,    40.34,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.0645438124
11271,   3.1957,  34.3677,1200,    41.97,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.2344077025
11272,   2.6669,  34.4522,1400,    42.59,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.3489676827
11273,   2.6669,  34.4522,1400,    42.61,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.3489676827
11274,   2.3340,  34.5096,1599,    42.48,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.4227946133
11275,   2.0883,  34.5537,1801,    41.80,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.4778503126
11276,   1.8780,  34.5880,2000,    40.87,144.006,30.9888333333, 2013/03/12,2013.0,3.0,12.0,362.0, 13-02, R/V Ryofu Maru,27.5216755616
11277,  18.2293,  34.8130,0,     0.42,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,24.9520654597
11278,  18.2345,  34.8128,11,     0.47,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,24.9506262762
11279,  18.2381,  34.8119,26,     0.45,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,24.9490553621
11280,  18.2299,  34.8115,50,     0.47,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,24.9507853563
11281,  18.0092,  34.7762,76,     1.58,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,24.9786040834
11282,  17.7240,  34.7507,101,     2.09,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.0290683747
11283,  17.5949,  34.7407,125,     2.41,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.0528326997
11284,  17.5251,  34.7366,149,     2.27,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.0666054623
11285,  17.3715,  34.7314,200,     2.35,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.0996481212
11286,  17.2865,  34.7255,250,     2.39,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.1155562738
11287,  16.8072,  34.6888,301,     5.29,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.201419002
11288,  14.7477,  34.5463,401,    10.94,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.5574465669
11289,  11.9430,  34.3678,500,    16.01,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,25.9882858462
11290,   8.9024,  34.1504,600,    21.38,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,26.346225306
11291,   6.2263,  34.0345,699,    29.68,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,26.6369370754
11292,   4.9597,  34.0914,801,    35.91,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,26.8341293181
11293,   4.2515,  34.1849,901,    39.10,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,26.9851756049
11294,   3.7499,  34.2729,1000,    40.97,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.1060271071
11295,   3.1056,  34.3859,1200,    42.47,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.2571670346
11296,   2.5843,  34.4752,1401,    42.69,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.3743640126
11297,   2.2659,  34.5226,1600,    42.42,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.4387417994
11298,   2.0114,  34.5690,1799,    41.40,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.4961319565
11299,   1.8138,  34.5969,2000,    40.65,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.5336993438
11300,   1.6463,  34.6246,2251,    39.14,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.5684124186
11301,   1.5283,  34.6406,2499,    38.47,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.589864966
11302,   1.4365,  34.6520,2751,    37.88,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6056028289
11303,   1.3586,  34.6611,3000,    37.49,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6184196307
11304,   1.2891,  34.6687,3248,    37.05,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.629377785
11305,   1.2362,  34.6741,3500,    36.70,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6373716364
11306,   1.1905,  34.6788,3750,    36.36,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6442777188
11307,   1.1508,  34.6827,3999,    36.05,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6501100412
11308,   1.1215,  34.6855,4251,    35.79,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6543394057
11309,   1.0983,  34.6878,4500,    35.51,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6577470054
11310,   1.0781,  34.6898,4750,    35.33,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6607064791
11311,   1.0665,  34.6908,5002,    35.21,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6622849735
11312,   1.0526,  34.6922,5499,    35.00,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6643355045
11313,   1.0467,  34.6928,5923,    34.89,145.064166667,29.9898333333, 2013/03/12,2013.0,3.0,12.0,363.0, 13-02, R/V Ryofu Maru,27.6652097522
11314,  19.0601,  34.8911,0,     0.09,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8020345513
11315,  19.0649,  34.8907,12,     0.08,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8005091032
11316,  19.0461,  34.8851,26,     0.12,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8010894121
11317,  19.0255,  34.8828,49,     0.15,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8046083707
11318,  18.9513,  34.8650,75,     0.38,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8100887765
11319,  18.6901,  34.8146,101,     1.25,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8381950456
11320,  18.4506,  34.8048,124,     1.23,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.8908483137
11321,  18.0632,  34.7659,152,     1.53,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.9575486877
11322,  18.0632,  34.7659,152,     1.53,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,24.9575486877
11323,  17.5296,  34.7251,200,     3.43,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,25.0568269364
11324,  16.9569,  34.7060,252,     4.72,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,25.1791732795
11325,  16.5283,  34.6706,302,     5.81,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,25.2527942518
11326,  13.8648,  34.4927,402,    12.38,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,25.7033974438
11327,  11.1699,  34.3161,502,    17.16,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,26.0912545475
11328,   7.9750,  34.0970,600,    24.05,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,26.4456603253
11329,   5.9059,  34.0240,701,    30.40,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,26.6689712321
11330,   4.7760,  34.0991,801,    36.52,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,26.8607901317
11331,   4.0582,  34.2181,901,    39.99,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.031510007
11332,   3.5481,  34.3059,1001,    41.48,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.1519656922
11333,   2.9452,  34.4167,1202,    42.59,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.2961920541
11334,   2.9452,  34.4167,1202,    42.59,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.2961920541
11335,   2.5463,  34.4857,1401,    42.61,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.3859584684
11336,   2.2186,  34.5404,1600,    41.85,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.4567673709
11337,   1.9874,  34.5761,1798,    41.00,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.5036757211
11338,   1.8004,  34.6030,1999,    40.26,145.976333333,28.9981666667, 2013/03/13,2013.0,3.0,13.0,364.0, 13-02, R/V Ryofu Maru,27.5395845897
11339,  21.0212,  35.0149,0,     0.00,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.3781803363
11340,  21.0264,  35.0145,11,     0.00,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.3764672892
11341,  20.9365,  35.0067,26,     0.00,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.3950372178
11342,  20.7556,  35.0038,50,     0.00,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.4417757037
11343,  20.5848,  34.9784,75,     0.01,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.4686722255
11344,  19.9544,  34.9282,105,     0.12,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.5983642984
11345,  19.3288,  34.8512,126,     0.88,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.7031854642
11346,  18.6145,  34.7853,152,     2.29,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,24.8351242481
11347,  17.3346,  34.7190,202,     4.30,146.974,28.0011666667, 2013/03/13,2013.0,3.0,13.0,365.0, 13-02, R/V Ryofu Maru,25.0991215289
